codprov,codmun,codmunotr,nombre,,
31,31202,31202,PERALTA/AZKOIEN,,"('31202','31202','31','PERALTA/AZKOIEN'),"
31,31203,31203,PETILLA DE ARAGON,,"('31203','31203','31','PETILLA DE ARAGON'),"
31,31204,31204,PIEDRAMILLERA,,"('31204','31204','31','PIEDRAMILLERA'),"
31,31205,31205,PITILLAS,,"('31205','31205','31','PITILLAS'),"
31,31206,31206,PUENTE LA REINA/GARES,,"('31206','31206','31','PUENTE LA REINA/GARES'),"
31,31207,31207,PUEYO,,"('31207','31207','31','PUEYO'),"
31,31208,31208,RIBAFORADA,,"('31208','31208','31','RIBAFORADA'),"
31,31209,31209,ROMANZADO,,"('31209','31209','31','ROMANZADO'),"
31,31210,31210,RONCAL/ERRONKARI,,"('31210','31210','31','RONCAL/ERRONKARI'),"
31,31211,31211,ORREAGA/RONCESVALLES,,"('31211','31211','31','ORREAGA/RONCESVALLES'),"
31,31212,31212,SADA,,"('31212','31212','31','SADA'),"
31,31213,31213,SALDIAS,,"('31213','31213','31','SALDIAS'),"
31,31214,31214,SALINAS DE ORO/JAITZ,,"('31214','31214','31','SALINAS DE ORO/JAITZ'),"
31,31215,31215,SAN ADRIAN,,"('31215','31215','31','SAN ADRIAN'),"
31,31216,31216,SANGUESA/ZANGOZA,,"('31216','31216','31','SANGUESA/ZANGOZA'),"
31,31217,31217,SAN MARTIN DE UNX,,"('31217','31217','31','SAN MARTIN DE UNX'),"
31,31219,31219,SANSOL,,"('31219','31219','31','SANSOL'),"
31,31220,31220,SANTACARA,,"('31220','31220','31','SANTACARA'),"
31,31221,31221,DONEZTEBE/SANTESTEBAN,,"('31221','31221','31','DONEZTEBE/SANTESTEBAN'),"
31,31222,31222,SARRIES/SARTZE,,"('31222','31222','31','SARRIES/SARTZE'),"
31,31223,31223,SARTAGUDA,,"('31223','31223','31','SARTAGUDA'),"
31,31224,31224,SESMA,,"('31224','31224','31','SESMA'),"
31,31225,31225,SORLADA,,"('31225','31225','31','SORLADA'),"
31,31226,31226,SUNBILLA,,"('31226','31226','31','SUNBILLA'),"
31,31227,31227,TAFALLA,,"('31227','31227','31','TAFALLA'),"
31,31228,31228,TIEBAS-MURUARTE DE RETA,,"('31228','31228','31','TIEBAS-MURUARTE DE RETA'),"
31,31229,31229,TIRAPU,,"('31229','31229','31','TIRAPU'),"
31,31230,31230,TORRALBA DEL RIO,,"('31230','31230','31','TORRALBA DEL RIO'),"
31,31231,31231,TORRES DEL RIO,,"('31231','31231','31','TORRES DEL RIO'),"
31,31232,31232,TUDELA,,"('31232','31232','31','TUDELA'),"
31,31233,31233,TULEBRAS,,"('31233','31233','31','TULEBRAS'),"
31,31234,31234,UCAR,,"('31234','31234','31','UCAR'),"
31,31235,31235,UJUE,,"('31235','31235','31','UJUE'),"
31,31236,31236,ULTZAMA,,"('31236','31236','31','ULTZAMA'),"
31,31237,31237,UNCITI,,"('31237','31237','31','UNCITI'),"
31,31238,31238,UNZUE/UNTZUE,,"('31238','31238','31','UNZUE/UNTZUE'),"
31,31239,31239,URDAZUBI/URDAX,,"('31239','31239','31','URDAZUBI/URDAX'),"
31,31240,31240,URDIAIN,,"('31240','31240','31','URDIAIN'),"
31,31241,31241,URRAUL ALTO,,"('31241','31241','31','URRAUL ALTO'),"
31,31242,31242,URRAUL BAJO,,"('31242','31242','31','URRAUL BAJO'),"
31,31243,31243,URROZ-VILLA,,"('31243','31243','31','URROZ-VILLA'),"
31,31244,31244,URROTZ,,"('31244','31244','31','URROTZ'),"
31,31245,31245,URZAINQUI/URZAINKI,,"('31245','31245','31','URZAINQUI/URZAINKI'),"
31,31246,31246,UTERGA,,"('31246','31246','31','UTERGA'),"
31,31247,31247,UZTARROZ/UZTARROZE,,"('31247','31247','31','UZTARROZ/UZTARROZE'),"
31,31248,31248,LUZAIDE/VALCARLOS,,"('31248','31248','31','LUZAIDE/VALCARLOS'),"
31,31249,31249,VALTIERRA,,"('31249','31249','31','VALTIERRA'),"
31,31250,31250,BERA,,"('31250','31250','31','BERA'),"
31,31251,31251,VIANA,,"('31251','31251','31','VIANA'),"
31,31252,31252,VIDANGOZ/BIDANKOZE,,"('31252','31252','31','VIDANGOZ/BIDANKOZE'),"
31,31253,31253,BIDAURRETA,,"('31253','31253','31','BIDAURRETA'),"
31,31254,31254,VILLAFRANCA,,"('31254','31254','31','VILLAFRANCA'),"
31,31255,31255,VILLAMAYOR DE MONJARDIN,,"('31255','31255','31','VILLAMAYOR DE MONJARDIN'),"
31,31256,31256,HIRIBERRI/VILLANUEVA DE AEZKOA,,"('31256','31256','31','HIRIBERRI/VILLANUEVA DE AEZKOA'),"
31,31257,31257,VILLATUERTA,,"('31257','31257','31','VILLATUERTA'),"
31,31258,31258,VILLAVA/ATARRABIA,,"('31258','31258','31','VILLAVA/ATARRABIA'),"
31,31259,31259,IGANTZI,,"('31259','31259','31','IGANTZI'),"
31,31260,31260,VALLE DE YERRI/DEIERRI,,"('31260','31260','31','VALLE DE YERRI/DEIERRI'),"
31,31261,31261,YESA,,"('31261','31261','31','YESA'),"
31,31262,31262,ZABALZA/ZABALTZA,,"('31262','31262','31','ZABALZA/ZABALTZA'),"
31,31263,31263,ZUBIETA,,"('31263','31263','31','ZUBIETA'),"
31,31264,31264,ZUGARRAMURDI,,"('31264','31264','31','ZUGARRAMURDI'),"
31,31265,31265,ZUÑIGA,,"('31265','31265','31','ZUÑIGA'),"
31,31901,31267,BARAÑAIN,,"('31901','31267','31','BARAÑAIN'),"
31,31902,31268,BERRIOPLANO/BERRIOBEITI,,"('31902','31268','31','BERRIOPLANO/BERRIOBEITI'),"
31,31903,31269,BERRIOZAR,,"('31903','31269','31','BERRIOZAR'),"
31,31904,31270,IRURTZUN,,"('31904','31270','31','IRURTZUN'),"
31,31905,31271,BERIAIN,,"('31905','31271','31','BERIAIN'),"
31,31906,31272,ORKOIEN,,"('31906','31272','31','ORKOIEN'),"
31,31907,31273,ZIZUR MAYOR/ZIZUR NAGUSIA,,"('31907','31273','31','ZIZUR MAYOR/ZIZUR NAGUSIA'),"
31,31908,31274,LEKUNBERRI,,"('31908','31274','31','LEKUNBERRI'),"
32,32001,32002,ALLARIZ,,"('32001','32002','32','ALLARIZ'),"
32,32002,32003,AMOEIRO,,"('32002','32003','32','AMOEIRO'),"
32,32003,32004,ARNOIA (A),,"('32003','32004','32','ARNOIA (A)'),"
32,32004,32005,AVION,,"('32004','32005','32','AVION'),"
32,32005,32006,BALTAR,,"('32005','32006','32','BALTAR'),"
32,32006,32007,BANDE,,"('32006','32007','32','BANDE'),"
32,32007,32008,BAÑOS DE MOLGAS,,"('32007','32008','32','BAÑOS DE MOLGAS'),"
32,32008,32009,BARBADAS,,"('32008','32009','32','BARBADAS'),"
32,32009,32010,BARCO DE VALDEORRAS (O),,"('32009','32010','32','BARCO DE VALDEORRAS (O)'),"
32,32010,32011,BEADE,,"('32010','32011','32','BEADE'),"
32,32011,32012,BEARIZ,,"('32011','32012','32','BEARIZ'),"
32,32012,32013,BLANCOS (OS),,"('32012','32013','32','BLANCOS (OS)'),"
32,32013,32014,BOBORAS,,"('32013','32014','32','BOBORAS'),"
32,32014,32015,BOLA (A),,"('32014','32015','32','BOLA (A)'),"
32,32015,32016,BOLO (O),,"('32015','32016','32','BOLO (O)'),"
32,32016,32017,CALVOS DE RANDIN,,"('32016','32017','32','CALVOS DE RANDIN'),"
32,32017,32018,CARBALLEDA DE VALDEORRAS,,"('32017','32018','32','CARBALLEDA DE VALDEORRAS'),"
32,32018,32019,CARBALLEDA DE AVIA,,"('32018','32019','32','CARBALLEDA DE AVIA'),"
32,32019,32020,CARBALLIÑO (O),,"('32019','32020','32','CARBALLIÑO (O)'),"
32,32020,32021,CARTELLE,,"('32020','32021','32','CARTELLE'),"
32,32021,32022,CASTRELO DO VAL,,"('32021','32022','32','CASTRELO DO VAL'),"
32,32022,32023,CASTRELO DE MIÑO,,"('32022','32023','32','CASTRELO DE MIÑO'),"
32,32023,32024,CASTRO CALDELAS,,"('32023','32024','32','CASTRO CALDELAS'),"
32,32024,32025,CELANOVA,,"('32024','32025','32','CELANOVA'),"
32,32025,32026,CENLLE,,"('32025','32026','32','CENLLE'),"
32,32026,32027,COLES,,"('32026','32027','32','COLES'),"
32,32027,32028,CORTEGADA,,"('32027','32028','32','CORTEGADA'),"
32,32028,32029,CUALEDRO,,"('32028','32029','32','CUALEDRO'),"
32,32029,32030,CHANDREXA DE QUEIXA,,"('32029','32030','32','CHANDREXA DE QUEIXA'),"
32,32030,32031,ENTRIMO,,"('32030','32031','32','ENTRIMO'),"
32,32031,32032,ESGOS,,"('32031','32032','32','ESGOS'),"
32,32032,32033,XINZO DE LIMIA,,"('32032','32033','32','XINZO DE LIMIA'),"
32,32033,32034,GOMESENDE,,"('32033','32034','32','GOMESENDE'),"
32,32034,32035,GUDIÑA (A),,"('32034','32035','32','GUDIÑA (A)'),"
32,32035,32036,IRIXO (O),,"('32035','32036','32','IRIXO (O)'),"
32,32036,32037,XUNQUEIRA DE AMBIA,,"('32036','32037','32','XUNQUEIRA DE AMBIA'),"
32,32037,32038,XUNQUEIRA DE ESPADANEDO,,"('32037','32038','32','XUNQUEIRA DE ESPADANEDO'),"
32,32038,32039,LAROUCO,,"('32038','32039','32','LAROUCO'),"
32,32039,32040,LAZA,,"('32039','32040','32','LAZA'),"
32,32040,32041,LEIRO,,"('32040','32041','32','LEIRO'),"
32,32041,32042,LOBEIRA,,"('32041','32042','32','LOBEIRA'),"
32,32042,32043,LOBIOS,,"('32042','32043','32','LOBIOS'),"
32,32043,32044,MACEDA,,"('32043','32044','32','MACEDA'),"
32,32044,32045,MANZANEDA,,"('32044','32045','32','MANZANEDA'),"
32,32045,32046,MASIDE,,"('32045','32046','32','MASIDE'),"
32,32046,32047,MELON,,"('32046','32047','32','MELON'),"
32,32047,32048,MERCA (A),,"('32047','32048','32','MERCA (A)'),"
32,32048,32049,MEZQUITA (A),,"('32048','32049','32','MEZQUITA (A)'),"
32,32049,32050,MONTEDERRAMO,,"('32049','32050','32','MONTEDERRAMO'),"
32,32050,32051,MONTERREI,,"('32050','32051','32','MONTERREI'),"
32,32051,32052,MUIÑOS,,"('32051','32052','32','MUIÑOS'),"
32,32052,32053,NOGUEIRA DE RAMUIN,,"('32052','32053','32','NOGUEIRA DE RAMUIN'),"
32,32053,32054,OIMBRA,,"('32053','32054','32','OIMBRA'),"
32,32054,32900,OURENSE,,"('32054','32900','32','OURENSE'),"
32,32055,32056,PADERNE DE ALLARIZ,,"('32055','32056','32','PADERNE DE ALLARIZ'),"
32,32056,32057,PADRENDA,,"('32056','32057','32','PADRENDA'),"
32,32057,32058,PARADA DE SIL,,"('32057','32058','32','PARADA DE SIL'),"
32,32058,32059,PEREIRO DE AGUIAR (O),,"('32058','32059','32','PEREIRO DE AGUIAR (O)'),"
32,32059,32060,PEROXA (A),,"('32059','32060','32','PEROXA (A)'),"
32,32060,32061,PETIN,,"('32060','32061','32','PETIN'),"
32,32061,32062,PIÑOR,,"('32061','32062','32','PIÑOR'),"
32,32062,32063,PORQUEIRA,,"('32062','32063','32','PORQUEIRA'),"
32,32063,32064,POBRA DE TRIVES (A),,"('32063','32064','32','POBRA DE TRIVES (A)'),"
32,32064,32065,PONTEDEVA,,"('32064','32065','32','PONTEDEVA'),"
32,32065,32066,PUNXIN,,"('32065','32066','32','PUNXIN'),"
32,32066,32067,QUINTELA DE LEIRADO,,"('32066','32067','32','QUINTELA DE LEIRADO'),"
32,32067,32068,RAIRIZ DE VEIGA,,"('32067','32068','32','RAIRIZ DE VEIGA'),"
32,32068,32069,RAMIRAS,,"('32068','32069','32','RAMIRAS'),"
32,32069,32070,RIBADAVIA,,"('32069','32070','32','RIBADAVIA'),"
32,32070,32071,SAN XOAN DE RIO,,"('32070','32071','32','SAN XOAN DE RIO'),"
32,32071,32072,RIOS,,"('32071','32072','32','RIOS'),"
32,32072,32073,RUA (A),,"('32072','32073','32','RUA (A)'),"
32,32073,32074,RUBIA,,"('32073','32074','32','RUBIA'),"
32,32074,32075,SAN AMARO,,"('32074','32075','32','SAN AMARO'),"
32,32075,32076,SAN CIBRAO DAS VIÑAS,,"('32075','32076','32','SAN CIBRAO DAS VIÑAS'),"
32,32076,32077,SAN CRISTOVO DE CEA,,"('32076','32077','32','SAN CRISTOVO DE CEA'),"
32,32077,32078,SANDIAS,,"('32077','32078','32','SANDIAS'),"
32,32078,32079,SARREAUS,,"('32078','32079','32','SARREAUS'),"
32,32079,32080,TABOADELA,,"('32079','32080','32','TABOADELA'),"
32,32080,32081,TEIXEIRA (A),,"('32080','32081','32','TEIXEIRA (A)'),"
32,32081,32082,TOEN,,"('32081','32082','32','TOEN'),"
32,32082,32083,TRASMIRAS,,"('32082','32083','32','TRASMIRAS'),"
32,32083,32084,VEIGA (A),,"('32083','32084','32','VEIGA (A)'),"
32,32084,32085,VEREA,,"('32084','32085','32','VEREA'),"
32,32085,32086,VERIN,,"('32085','32086','32','VERIN'),"
32,32086,32087,VIANA DO BOLO,,"('32086','32087','32','VIANA DO BOLO'),"
32,32087,32088,VILAMARIN,,"('32087','32088','32','VILAMARIN'),"
32,32088,32089,VILAMARTIN DE VALDEORRAS,,"('32088','32089','32','VILAMARTIN DE VALDEORRAS'),"
32,32089,32090,VILAR DE BARRIO,,"('32089','32090','32','VILAR DE BARRIO'),"
32,32090,32091,VILAR DE SANTOS,,"('32090','32091','32','VILAR DE SANTOS'),"
32,32091,32092,VILARDEVOS,,"('32091','32092','32','VILARDEVOS'),"
32,32092,32093,VILARIÑO DE CONSO,,"('32092','32093','32','VILARIÑO DE CONSO'),"
33,33001,33001,ALLANDE,,"('33001','33001','33','ALLANDE'),"
33,33002,33002,ALLER,,"('33002','33002','33','ALLER'),"
33,33003,52003,AMIEVA,,"('33003','52003','33','AMIEVA'),"
33,33004,33004,AVILES,,"('33004','33004','33','AVILES'),"
33,33005,33005,BELMONTE DE MIRANDA,,"('33005','33005','33','BELMONTE DE MIRANDA'),"
33,33006,33006,BIMENES,,"('33006','33006','33','BIMENES'),"
33,33007,33007,BOAL,,"('33007','33007','33','BOAL'),"
33,33008,52008,CABRALES,,"('33008','52008','33','CABRALES'),"
33,33009,52009,CABRANES,,"('33009','52009','33','CABRANES'),"
33,33010,33010,CANDAMO,,"('33010','33010','33','CANDAMO'),"
33,33011,33011,CANGAS DEL NARCEA,,"('33011','33011','33','CANGAS DEL NARCEA'),"
33,33012,52012,CANGAS DE ONIS,,"('33012','52012','33','CANGAS DE ONIS'),"
33,33013,52013,CARAVIA,,"('33013','52013','33','CARAVIA'),"
33,33014,52014,CARREÑO,,"('33014','52014','33','CARREÑO'),"
33,33015,33015,CASO,,"('33015','33015','33','CASO'),"
33,33016,33016,CASTRILLON,,"('33016','33016','33','CASTRILLON'),"
33,33017,33017,CASTROPOL,,"('33017','33017','33','CASTROPOL'),"
33,33018,33018,COAÑA,,"('33018','33018','33','COAÑA'),"
33,33019,52019,COLUNGA,,"('33019','52019','33','COLUNGA'),"
33,33020,33020,CORVERA DE ASTURIAS,,"('33020','33020','33','CORVERA DE ASTURIAS'),"
33,33021,33021,CUDILLERO,,"('33021','33021','33','CUDILLERO'),"
33,33022,33022,DEGAÑA,,"('33022','33022','33','DEGAÑA'),"
33,33023,33023,FRANCO (EL),,"('33023','33023','33','FRANCO (EL)'),"
33,33024,52024,GIJON,,"('33024','52024','33','GIJON'),"
33,33025,33025,GOZON,,"('33025','33025','33','GOZON'),"
33,33026,33026,GRADO,,"('33026','33026','33','GRADO'),"
33,33027,33027,GRANDAS DE SALIME,,"('33027','33027','33','GRANDAS DE SALIME'),"
33,33028,33028,IBIAS,,"('33028','33028','33','IBIAS'),"
33,33029,33029,ILLANO,,"('33029','33029','33','ILLANO'),"
33,33030,33030,ILLAS,,"('33030','33030','33','ILLAS'),"
33,33031,33031,LANGREO,,"('33031','33031','33','LANGREO'),"
33,33032,33032,LAVIANA,,"('33032','33032','33','LAVIANA'),"
33,33033,33033,LENA,,"('33033','33033','33','LENA'),"
33,33034,33034,VALDES,,"('33034','33034','33','VALDES'),"
33,33035,33035,LLANERA,,"('33035','33035','33','LLANERA'),"
33,33036,52036,LLANES,,"('33036','52036','33','LLANES'),"
33,33037,33037,MIERES,,"('33037','33037','33','MIERES'),"
33,33038,33038,MORCIN,,"('33038','33038','33','MORCIN'),"
33,33039,33039,MUROS DE NALON,,"('33039','33039','33','MUROS DE NALON'),"
33,33040,33040,NAVA,,"('33040','33040','33','NAVA'),"
33,33041,33041,NAVIA,,"('33041','33041','33','NAVIA'),"
33,33042,33042,NOREÑA,,"('33042','33042','33','NOREÑA'),"
33,33043,52043,ONIS,,"('33043','52043','33','ONIS'),"
33,33044,33900,OVIEDO,,"('33044','33900','33','OVIEDO'),"
33,33045,52045,PARRES,,"('33045','52045','33','PARRES'),"
33,33046,52046,PEÑAMELLERA ALTA,,"('33046','52046','33','PEÑAMELLERA ALTA'),"
33,33047,52047,PEÑAMELLERA BAJA,,"('33047','52047','33','PEÑAMELLERA BAJA'),"
33,33048,33048,PESOZ,,"('33048','33048','33','PESOZ'),"
33,33049,52049,PILOÑA,,"('33049','52049','33','PILOÑA'),"
33,33050,52050,PONGA,,"('33050','52050','33','PONGA'),"
33,33051,33051,PRAVIA,,"('33051','33051','33','PRAVIA'),"
33,33052,33052,PROAZA,,"('33052','33052','33','PROAZA'),"
33,33053,33053,QUIROS,,"('33053','33053','33','QUIROS'),"
33,33054,33054,REGUERAS (LAS),,"('33054','33054','33','REGUERAS (LAS)'),"
33,33055,52055,RIBADEDEVA,,"('33055','52055','33','RIBADEDEVA'),"
33,33056,52056,RIBADESELLA,,"('33056','52056','33','RIBADESELLA'),"
33,33057,33057,RIBERA DE ARRIBA,,"('33057','33057','33','RIBERA DE ARRIBA'),"
33,33058,33058,RIOSA,,"('33058','33058','33','RIOSA'),"
33,33059,33059,SALAS,,"('33059','33059','33','SALAS'),"
33,33060,33060,SAN MARTIN DEL REY AURELIO,,"('33060','33060','33','SAN MARTIN DEL REY AURELIO'),"
33,33061,33061,SAN MARTIN DE OSCOS,,"('33061','33061','33','SAN MARTIN DE OSCOS'),"
33,33062,33062,SANTA EULALIA DE OSCOS,,"('33062','33062','33','SANTA EULALIA DE OSCOS'),"
33,33063,33063,SAN TIRSO DE ABRES,,"('33063','33063','33','SAN TIRSO DE ABRES'),"
33,33064,33064,SANTO ADRIANO,,"('33064','33064','33','SANTO ADRIANO'),"
33,33065,33065,SARIEGO,,"('33065','33065','33','SARIEGO'),"
33,33066,33066,SIERO,,"('33066','33066','33','SIERO'),"
33,33067,33067,SOBRESCOBIO,,"('33067','33067','33','SOBRESCOBIO'),"
33,33068,33068,SOMIEDO,,"('33068','33068','33','SOMIEDO'),"
33,33069,33069,SOTO DEL BARCO,,"('33069','33069','33','SOTO DEL BARCO'),"
33,33070,33070,TAPIA DE CASARIEGO,,"('33070','33070','33','TAPIA DE CASARIEGO'),"
33,33071,33071,TARAMUNDI,,"('33071','33071','33','TARAMUNDI'),"
33,33072,33072,TEVERGA,,"('33072','33072','33','TEVERGA'),"
33,33073,33073,TINEO,,"('33073','33073','33','TINEO'),"
33,33074,33074,VEGADEO,,"('33074','33074','33','VEGADEO'),"
33,33075,33075,VILLANUEVA DE OSCOS,,"('33075','33075','33','VILLANUEVA DE OSCOS'),"
33,33076,52076,VILLAVICIOSA,,"('33076','52076','33','VILLAVICIOSA'),"
33,33077,33077,VILLAYON,,"('33077','33077','33','VILLAYON'),"
33,33078,33078,YERNES Y TAMEZA,,"('33078','33078','33','YERNES Y TAMEZA'),"
34,34001,34001,ABARCA DE CAMPOS,,"('34001','34001','34','ABARCA DE CAMPOS'),"
34,34003,34003,ABIA DE LAS TORRES,,"('34003','34003','34','ABIA DE LAS TORRES'),"
34,34004,34004,AGUILAR DE CAMPOO,,"('34004','34004','34','AGUILAR DE CAMPOO'),"
34,34005,34005,ALAR DEL REY,,"('34005','34005','34','ALAR DEL REY'),"
34,34006,34006,ALBA DE CERRATO,,"('34006','34006','34','ALBA DE CERRATO'),"
34,34009,34009,AMAYUELAS DE ARRIBA,,"('34009','34009','34','AMAYUELAS DE ARRIBA'),"
34,34010,34010,AMPUDIA,,"('34010','34010','34','AMPUDIA'),"
34,34011,34011,AMUSCO,,"('34011','34011','34','AMUSCO'),"
34,34012,34012,ANTIGUEDAD,,"('34012','34012','34','ANTIGUEDAD'),"
34,34015,34015,ARCONADA,,"('34015','34015','34','ARCONADA'),"
34,34017,34017,ASTUDILLO,,"('34017','34017','34','ASTUDILLO'),"
34,34018,34018,AUTILLA DEL PINO,,"('34018','34018','34','AUTILLA DEL PINO'),"
34,34019,34019,AUTILLO DE CAMPOS,,"('34019','34019','34','AUTILLO DE CAMPOS'),"
34,34020,34020,AYUELA,,"('34020','34020','34','AYUELA'),"
34,34022,34022,BALTANAS,,"('34022','34022','34','BALTANAS'),"
34,34023,34023,VENTA DE BAÑOS,,"('34023','34023','34','VENTA DE BAÑOS'),"
34,34024,34024,BAQUERIN DE CAMPOS,,"('34024','34024','34','BAQUERIN DE CAMPOS'),"
34,34025,34025,BARCENA DE CAMPOS,,"('34025','34025','34','BARCENA DE CAMPOS'),"
34,34027,34027,BARRUELO DE SANTULLAN,,"('34027','34027','34','BARRUELO DE SANTULLAN'),"
34,34028,34028,BASCONES DE OJEDA,,"('34028','34028','34','BASCONES DE OJEDA'),"
34,34029,34029,BECERRIL DE CAMPOS,,"('34029','34029','34','BECERRIL DE CAMPOS'),"
34,34031,34031,BELMONTE DE CAMPOS,,"('34031','34031','34','BELMONTE DE CAMPOS'),"
34,34032,34032,BERZOSILLA,,"('34032','34032','34','BERZOSILLA'),"
34,34033,34033,BOADA DE CAMPOS,,"('34033','34033','34','BOADA DE CAMPOS'),"
34,34034,34034,BOADILLA DEL CAMINO,,"('34034','34034','34','BOADILLA DEL CAMINO'),"
34,34035,34035,BOADILLA DE RIOSECO,,"('34035','34035','34','BOADILLA DE RIOSECO'),"
34,34036,34036,BRAÑOSERA,,"('34036','34036','34','BRAÑOSERA'),"
34,34037,34037,BUENAVISTA DE VALDAVIA,,"('34037','34037','34','BUENAVISTA DE VALDAVIA'),"
34,34038,34038,BUSTILLO DE LA VEGA,,"('34038','34038','34','BUSTILLO DE LA VEGA'),"
34,34039,34039,BUSTILLO DEL PARAMO DE CARRION,,"('34039','34039','34','BUSTILLO DEL PARAMO DE CARRION'),"
34,34041,34041,CALAHORRA DE BOEDO,,"('34041','34041','34','CALAHORRA DE BOEDO'),"
34,34042,34042,CALZADA DE LOS MOLINOS,,"('34042','34042','34','CALZADA DE LOS MOLINOS'),"
34,34045,34045,CAPILLAS,,"('34045','34045','34','CAPILLAS'),"
34,34046,34046,CARDEÑOSA DE VOLPEJERA,,"('34046','34046','34','CARDEÑOSA DE VOLPEJERA'),"
34,34047,34047,CARRION DE LOS CONDES,,"('34047','34047','34','CARRION DE LOS CONDES'),"
34,34048,34048,CASTIL DE VELA,,"('34048','34048','34','CASTIL DE VELA'),"
34,34049,34049,CASTREJON DE LA PEÑA,,"('34049','34049','34','CASTREJON DE LA PEÑA'),"
34,34050,34050,CASTRILLO DE DON JUAN,,"('34050','34050','34','CASTRILLO DE DON JUAN'),"
34,34051,34051,CASTRILLO DE ONIELO,,"('34051','34051','34','CASTRILLO DE ONIELO'),"
34,34052,34052,CASTRILLO DE VILLAVEGA,,"('34052','34052','34','CASTRILLO DE VILLAVEGA'),"
34,34053,34053,CASTROMOCHO,,"('34053','34053','34','CASTROMOCHO'),"
34,34055,34056,CERVATOS DE LA CUEZA,,"('34055','34056','34','CERVATOS DE LA CUEZA'),"
34,34056,34057,CERVERA DE PISUERGA,,"('34056','34057','34','CERVERA DE PISUERGA'),"
34,34057,34058,CEVICO DE LA TORRE,,"('34057','34058','34','CEVICO DE LA TORRE'),"
34,34058,34059,CEVICO NAVERO,,"('34058','34059','34','CEVICO NAVERO'),"
34,34059,34060,CISNEROS,,"('34059','34060','34','CISNEROS'),"
34,34060,34061,COBOS DE CERRATO,,"('34060','34061','34','COBOS DE CERRATO'),"
34,34061,34062,COLLAZOS DE BOEDO,,"('34061','34062','34','COLLAZOS DE BOEDO'),"
34,34062,34063,CONGOSTO DE VALDAVIA,,"('34062','34063','34','CONGOSTO DE VALDAVIA'),"
34,34063,34064,CORDOVILLA LA REAL,,"('34063','34064','34','CORDOVILLA LA REAL'),"
34,34066,34066,CUBILLAS DE CERRATO,,"('34066','34066','34','CUBILLAS DE CERRATO'),"
34,34067,34067,DEHESA DE MONTEJO,,"('34067','34067','34','DEHESA DE MONTEJO'),"
34,34068,34068,DEHESA DE ROMANOS,,"('34068','34068','34','DEHESA DE ROMANOS'),"
34,34069,34069,DUEÑAS,,"('34069','34069','34','DUEÑAS'),"
34,34070,34070,ESPINOSA DE CERRATO,,"('34070','34070','34','ESPINOSA DE CERRATO'),"
34,34071,34071,ESPINOSA DE VILLAGONZALO,,"('34071','34071','34','ESPINOSA DE VILLAGONZALO'),"
34,34072,34072,FRECHILLA,,"('34072','34072','34','FRECHILLA'),"
34,34073,34073,FRESNO DEL RIO,,"('34073','34073','34','FRESNO DEL RIO'),"
34,34074,34074,FROMISTA,,"('34074','34074','34','FROMISTA'),"
34,34076,34076,FUENTES DE NAVA,,"('34076','34076','34','FUENTES DE NAVA'),"
34,34077,34077,FUENTES DE VALDEPERO,,"('34077','34077','34','FUENTES DE VALDEPERO'),"
34,34079,34079,GRIJOTA,,"('34079','34079','34','GRIJOTA'),"
34,34080,34080,GUARDO,,"('34080','34080','34','GUARDO'),"
34,34081,34081,GUAZA DE CAMPOS,,"('34081','34081','34','GUAZA DE CAMPOS'),"
34,34082,34082,HERMEDES DE CERRATO,,"('34082','34082','34','HERMEDES DE CERRATO'),"
34,34083,34083,HERRERA DE PISUERGA,,"('34083','34083','34','HERRERA DE PISUERGA'),"
34,34084,34084,HERRERA DE VALDECAÑAS,,"('34084','34084','34','HERRERA DE VALDECAÑAS'),"
34,34086,34086,HONTORIA DE CERRATO,,"('34086','34086','34','HONTORIA DE CERRATO'),"
34,34087,34087,HORNILLOS DE CERRATO,,"('34087','34087','34','HORNILLOS DE CERRATO'),"
34,34088,34088,HUSILLOS,,"('34088','34088','34','HUSILLOS'),"
34,34089,34089,ITERO DE LA VEGA,,"('34089','34089','34','ITERO DE LA VEGA'),"
34,34091,34091,LAGARTOS,,"('34091','34091','34','LAGARTOS'),"
34,34092,34092,LANTADILLA,,"('34092','34092','34','LANTADILLA'),"
34,34093,34093,VID DE OJEDA (LA),,"('34093','34093','34','VID DE OJEDA (LA)'),"
34,34094,34094,LEDIGOS,,"('34094','34094','34','LEDIGOS'),"
34,34096,34096,LOMAS,,"('34096','34096','34','LOMAS'),"
34,34098,34098,MAGAZ DE PISUERGA,,"('34098','34098','34','MAGAZ DE PISUERGA'),"
34,34099,34099,MANQUILLOS,,"('34099','34099','34','MANQUILLOS'),"
34,34100,34100,MANTINOS,,"('34100','34100','34','MANTINOS'),"
34,34101,34101,MARCILLA DE CAMPOS,,"('34101','34101','34','MARCILLA DE CAMPOS'),"
34,34102,34102,MAZARIEGOS,,"('34102','34102','34','MAZARIEGOS'),"
